"@timestamp","@version","_id","_ignored","_index","_score","data_stream.dataset","data_stream.namespace","data_stream.type","destination.ip","destination.port","event.action","event.category","event.created","event.original","event.outcome","event.type","host.ip","log.version","msg_id","nat.dst_xltd_ip","nat.dst_xltd_port","nat.src_xltd_ip","network.transport","network.vrf","observer.hostname","observer.mac","observer.serial_number","observer.type","observer.unit_id","observer.version","proc_id","proc_name",protocol,sd,"security.encrypted","security.policy_display_name","security.policy_id","security.policy_name","security.rule_id","security.rule_name","session.action","session.create_reason","session.delete_reason","session.direction","session.dstvlan","session.dstvpcid","session.dstvpcname","session.flags","session.id","session.iflow_bytes","session.iflow_pkts","session.rflow_bytes","session.rflow_pkts","session.srcvpcname","source.ip","source.port","source.vlan","syslog_priority","syslog_proto","syslog_version",tags
"Feb 15, 2025 @ 17:15:39.270",1,UUJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,50373,10.192.72.4,53,17,3675688,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,94,1,90,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3675688,94,1,90,1,core,"10.192.96.8","50,373","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,UkJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.3",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,49943,10.192.80.3,53,17,3676054,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,95,1,153,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3676054,95,1,153,1,core,"10.192.96.7","49,943","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,U0JkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,60474,10.192.72.4,53,17,3676500,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,88,1,100,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3676500,88,1,100,1,core,"10.192.96.7","60,474","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,VEJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50730,10.192.72.4,53,17,3677247,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,88,1,100,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3677247,88,1,100,1,core,"10.192.96.7","50,730","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,VUJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.96.7",67,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.199.80.2,68,10.192.96.7,67,17,3677752,101eb96b-b1dd-446c-afd1-65f12a749f8e,713293058464102888,DHCP_workload,1,311,1,350,3300,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,ZoneS-ABX,,,,,false,from-uplink,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","101eb96b-b1dd-446c-afd1-65f12a749f8e","ZoneS-ABX",713293058464102888,"DHCP_workload",allow,"flow_miss",aging,"from-uplink","(empty)","(empty)","(empty)","0,3300,0",3677752,311,1,350,1,core,"10.199.80.2",68,"3,300",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,VkJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,52501,10.192.72.4,53,17,3678181,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,88,1,100,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3678181,88,1,100,1,core,"10.192.96.7","52,501","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,V0JkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,49943,10.192.72.4,53,17,3677788,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,95,1,153,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3677788,95,1,153,1,core,"10.192.96.7","49,943","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,WEJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,65508,10.192.80.4,53,17,3681977,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,176,1,172,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3681977,176,1,172,1,core,"10.192.96.8","65,508","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.270",1,WUJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.270","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,51877,10.192.72.4,53,17,3682174,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,93,1,89,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3682174,93,1,89,1,core,"10.192.96.8","51,877","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,"_0JkCpUBWCP9tmTI3xta","nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_create",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.4,52795,193.190.77.36,9200,6,530383,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",530383,0,0,0,0,core,"10.192.96.4","52,795","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,AEJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_create",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,57611,193.190.77.36,9200,6,3149356,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",3149356,0,0,0,0,core,"10.192.96.8","57,611","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,AUJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_create",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,57612,193.190.77.36,9200,6,2104485,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2104485,0,0,0,0,core,"10.192.96.8","57,612","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,AkJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"2.20.158.146",443,"flow_create",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50306,2.20.158.146,443,6,2101722,f9193bc7-bfc0-4279-aadc-d9ddc2756048,12762438024079656759,DEFECT,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",12762438024079656759,DEFECT,allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2101722,0,0,0,0,core,"10.192.96.7","50,306","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,A0JkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_create",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50307,193.190.77.36,9200,6,1579390,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",1579390,0,0,0,0,core,"10.192.96.7","50,307","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,BUJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50295,193.190.77.36,9200,6,8765,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,18,7818,19,7276,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",8765,"7,818",18,"7,276",19,core,"10.192.96.7","50,295","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,BkJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,57610,193.190.77.36,9200,6,1053847,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,16,6994,19,7172,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",1053847,"6,994",16,"7,172",19,core,"10.192.96.8","57,610","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,B0JkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50296,193.190.77.36,9200,6,9453,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,32,26485,33,15783,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",9453,"26,485",32,"15,783",33,core,"10.192.96.7","50,296","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,CEJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"2.20.158.146",443,"flow_delete",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50306,2.20.158.146,443,6,2101722,f9193bc7-bfc0-4279-aadc-d9ddc2756048,12762438024079656759,DEFECT,9,2324,9,1485,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",12762438024079656759,DEFECT,allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",2101722,"2,324",9,"1,485",9,core,"10.192.96.7","50,306","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:15:39.269",1,CkJkCpUBWCP9tmTI3xxa,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4",53,"flow_create",network,"Feb 15, 2025 @ 17:15:39.269","<14>1 2025-02-15T16:15:37Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:15:37Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,55200,10.192.80.4,53,17,1584612,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",1584612,0,0,0,0,core,"10.192.96.7","55,200","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
